,Unnamed: 0,Image,VideoIdx,FrameIdx,Class,t0
55,655,EmbryonVideoClassif/Frames/V3/56.png,V3,56.png,0,23.75
56,656,EmbryonVideoClassif/Frames/V3/57.png,V3,57.png,0,23.75
57,657,EmbryonVideoClassif/Frames/V3/58.png,V3,58.png,0,23.75
58,658,EmbryonVideoClassif/Frames/V3/59.png,V3,59.png,0,23.75
59,659,EmbryonVideoClassif/Frames/V3/60.png,V3,60.png,0,23.75
60,660,EmbryonVideoClassif/Frames/V3/61.png,V3,61.png,0,23.75
61,661,EmbryonVideoClassif/Frames/V3/62.png,V3,62.png,0,23.75
62,662,EmbryonVideoClassif/Frames/V3/63.png,V3,63.png,0,23.75
63,663,EmbryonVideoClassif/Frames/V3/64.png,V3,64.png,0,23.75
64,664,EmbryonVideoClassif/Frames/V3/65.png,V3,65.png,0,23.75
65,665,EmbryonVideoClassif/Frames/V3/66.png,V3,66.png,0,23.75
66,666,EmbryonVideoClassif/Frames/V3/67.png,V3,67.png,0,23.75
67,667,EmbryonVideoClassif/Frames/V3/68.png,V3,68.png,0,23.75
68,668,EmbryonVideoClassif/Frames/V3/69.png,V3,69.png,0,23.75
69,669,EmbryonVideoClassif/Frames/V3/70.png,V3,70.png,0,23.75
70,670,EmbryonVideoClassif/Frames/V3/71.png,V3,71.png,0,23.75
71,671,EmbryonVideoClassif/Frames/V3/72.png,V3,72.png,0,23.75
72,672,EmbryonVideoClassif/Frames/V3/73.png,V3,73.png,0,23.75
73,673,EmbryonVideoClassif/Frames/V3/74.png,V3,74.png,0,23.75
74,674,EmbryonVideoClassif/Frames/V3/75.png,V3,75.png,0,23.75
75,675,EmbryonVideoClassif/Frames/V3/76.png,V3,76.png,0,23.75
76,676,EmbryonVideoClassif/Frames/V3/77.png,V3,77.png,0,23.75
77,677,EmbryonVideoClassif/Frames/V3/78.png,V3,78.png,0,23.75
78,678,EmbryonVideoClassif/Frames/V3/79.png,V3,79.png,0,23.75
79,679,EmbryonVideoClassif/Frames/V3/80.png,V3,80.png,0,23.75
80,680,EmbryonVideoClassif/Frames/V3/81.png,V3,81.png,0,23.75
81,681,EmbryonVideoClassif/Frames/V3/82.png,V3,82.png,0,23.75
82,682,EmbryonVideoClassif/Frames/V3/83.png,V3,83.png,0,23.75
83,683,EmbryonVideoClassif/Frames/V3/84.png,V3,84.png,0,23.75
84,684,EmbryonVideoClassif/Frames/V3/85.png,V3,85.png,0,23.75
85,685,EmbryonVideoClassif/Frames/V3/86.png,V3,86.png,0,23.75
86,686,EmbryonVideoClassif/Frames/V3/87.png,V3,87.png,0,23.75
87,687,EmbryonVideoClassif/Frames/V3/88.png,V3,88.png,0,23.75
88,688,EmbryonVideoClassif/Frames/V3/89.png,V3,89.png,0,23.75
89,689,EmbryonVideoClassif/Frames/V3/90.png,V3,90.png,0,23.75
90,690,EmbryonVideoClassif/Frames/V3/91.png,V3,91.png,0,23.75
91,691,EmbryonVideoClassif/Frames/V3/92.png,V3,92.png,0,23.75
92,692,EmbryonVideoClassif/Frames/V3/93.png,V3,93.png,0,23.75
93,693,EmbryonVideoClassif/Frames/V3/94.png,V3,94.png,0,23.75
94,694,EmbryonVideoClassif/Frames/V3/95.png,V3,95.png,0,23.75
95,695,EmbryonVideoClassif/Frames/V3/96.png,V3,96.png,0,23.75
96,696,EmbryonVideoClassif/Frames/V3/97.png,V3,97.png,0,23.75
97,697,EmbryonVideoClassif/Frames/V3/98.png,V3,98.png,0,23.75
98,698,EmbryonVideoClassif/Frames/V3/99.png,V3,99.png,0,23.75
99,699,EmbryonVideoClassif/Frames/V3/100.png,V3,100.png,0,23.75
100,700,EmbryonVideoClassif/Frames/V3/101.png,V3,101.png,0,23.75
101,701,EmbryonVideoClassif/Frames/V3/102.png,V3,102.png,0,23.75
102,702,EmbryonVideoClassif/Frames/V3/103.png,V3,103.png,0,23.75
103,703,EmbryonVideoClassif/Frames/V3/104.png,V3,104.png,0,23.75
104,704,EmbryonVideoClassif/Frames/V3/105.png,V3,105.png,0,23.75
105,705,EmbryonVideoClassif/Frames/V3/106.png,V3,106.png,0,23.75
106,706,EmbryonVideoClassif/Frames/V3/107.png,V3,107.png,0,23.75
107,707,EmbryonVideoClassif/Frames/V3/108.png,V3,108.png,0,23.75
108,708,EmbryonVideoClassif/Frames/V3/109.png,V3,109.png,0,23.75
109,709,EmbryonVideoClassif/Frames/V3/110.png,V3,110.png,0,23.75
110,710,EmbryonVideoClassif/Frames/V3/111.png,V3,111.png,0,23.75
111,711,EmbryonVideoClassif/Frames/V3/112.png,V3,112.png,0,23.75
112,712,EmbryonVideoClassif/Frames/V3/113.png,V3,113.png,0,23.75
113,713,EmbryonVideoClassif/Frames/V3/114.png,V3,114.png,0,23.75
114,714,EmbryonVideoClassif/Frames/V3/115.png,V3,115.png,0,23.75
115,715,EmbryonVideoClassif/Frames/V3/116.png,V3,116.png,0,23.75
116,716,EmbryonVideoClassif/Frames/V3/117.png,V3,117.png,0,23.75
117,717,EmbryonVideoClassif/Frames/V3/118.png,V3,118.png,0,23.75
118,718,EmbryonVideoClassif/Frames/V3/119.png,V3,119.png,0,23.75
119,719,EmbryonVideoClassif/Frames/V3/120.png,V3,120.png,0,23.75
120,720,EmbryonVideoClassif/Frames/V3/121.png,V3,121.png,0,23.75
121,721,EmbryonVideoClassif/Frames/V3/122.png,V3,122.png,0,23.75
122,722,EmbryonVideoClassif/Frames/V3/123.png,V3,123.png,0,23.75
123,723,EmbryonVideoClassif/Frames/V3/124.png,V3,124.png,0,23.75
124,724,EmbryonVideoClassif/Frames/V3/125.png,V3,125.png,0,23.75
125,725,EmbryonVideoClassif/Frames/V3/126.png,V3,126.png,0,23.75
126,726,EmbryonVideoClassif/Frames/V3/127.png,V3,127.png,0,23.75
127,727,EmbryonVideoClassif/Frames/V3/128.png,V3,128.png,0,23.75
128,728,EmbryonVideoClassif/Frames/V3/129.png,V3,129.png,0,23.75
129,729,EmbryonVideoClassif/Frames/V3/130.png,V3,130.png,0,23.75
130,730,EmbryonVideoClassif/Frames/V3/131.png,V3,131.png,0,23.75
131,731,EmbryonVideoClassif/Frames/V3/132.png,V3,132.png,0,23.75
132,732,EmbryonVideoClassif/Frames/V3/133.png,V3,133.png,0,23.75
133,733,EmbryonVideoClassif/Frames/V3/134.png,V3,134.png,0,23.75
134,734,EmbryonVideoClassif/Frames/V3/135.png,V3,135.png,0,23.75
135,735,EmbryonVideoClassif/Frames/V3/136.png,V3,136.png,0,23.75
136,736,EmbryonVideoClassif/Frames/V3/137.png,V3,137.png,0,23.75
137,737,EmbryonVideoClassif/Frames/V3/138.png,V3,138.png,0,23.75
138,738,EmbryonVideoClassif/Frames/V3/139.png,V3,139.png,0,23.75
139,739,EmbryonVideoClassif/Frames/V3/140.png,V3,140.png,0,23.75
140,740,EmbryonVideoClassif/Frames/V3/141.png,V3,141.png,0,23.75
141,741,EmbryonVideoClassif/Frames/V3/142.png,V3,142.png,0,23.75
142,742,EmbryonVideoClassif/Frames/V3/143.png,V3,143.png,0,23.75
143,743,EmbryonVideoClassif/Frames/V3/144.png,V3,144.png,0,23.75
144,744,EmbryonVideoClassif/Frames/V3/145.png,V3,145.png,0,23.75
145,745,EmbryonVideoClassif/Frames/V3/146.png,V3,146.png,0,23.75
146,746,EmbryonVideoClassif/Frames/V3/147.png,V3,147.png,0,23.75
147,747,EmbryonVideoClassif/Frames/V3/148.png,V3,148.png,0,23.75
148,748,EmbryonVideoClassif/Frames/V3/149.png,V3,149.png,0,23.75
149,749,EmbryonVideoClassif/Frames/V3/150.png,V3,150.png,0,23.75
150,750,EmbryonVideoClassif/Frames/V3/151.png,V3,151.png,0,23.75
151,751,EmbryonVideoClassif/Frames/V3/152.png,V3,152.png,0,23.75
152,752,EmbryonVideoClassif/Frames/V3/153.png,V3,153.png,0,23.75
153,753,EmbryonVideoClassif/Frames/V3/154.png,V3,154.png,0,23.75
154,754,EmbryonVideoClassif/Frames/V3/155.png,V3,155.png,0,23.75
155,755,EmbryonVideoClassif/Frames/V3/156.png,V3,156.png,0,23.75
156,756,EmbryonVideoClassif/Frames/V3/157.png,V3,157.png,0,23.75
157,757,EmbryonVideoClassif/Frames/V3/158.png,V3,158.png,0,23.75
158,758,EmbryonVideoClassif/Frames/V3/159.png,V3,159.png,0,23.75
159,759,EmbryonVideoClassif/Frames/V3/160.png,V3,160.png,0,23.75
160,760,EmbryonVideoClassif/Frames/V3/161.png,V3,161.png,0,23.75
161,761,EmbryonVideoClassif/Frames/V3/162.png,V3,162.png,0,23.75
162,762,EmbryonVideoClassif/Frames/V3/163.png,V3,163.png,0,23.75
163,763,EmbryonVideoClassif/Frames/V3/164.png,V3,164.png,0,23.75
164,764,EmbryonVideoClassif/Frames/V3/165.png,V3,165.png,0,23.75
165,765,EmbryonVideoClassif/Frames/V3/166.png,V3,166.png,0,23.75
166,766,EmbryonVideoClassif/Frames/V3/167.png,V3,167.png,0,23.75
167,767,EmbryonVideoClassif/Frames/V3/168.png,V3,168.png,0,23.75
168,768,EmbryonVideoClassif/Frames/V3/169.png,V3,169.png,0,23.75
169,769,EmbryonVideoClassif/Frames/V3/170.png,V3,170.png,0,23.75
170,770,EmbryonVideoClassif/Frames/V3/171.png,V3,171.png,0,23.75
171,771,EmbryonVideoClassif/Frames/V3/172.png,V3,172.png,0,23.75
172,772,EmbryonVideoClassif/Frames/V3/173.png,V3,173.png,0,23.75
173,773,EmbryonVideoClassif/Frames/V3/174.png,V3,174.png,0,23.75
174,774,EmbryonVideoClassif/Frames/V3/175.png,V3,175.png,0,23.75
175,775,EmbryonVideoClassif/Frames/V3/176.png,V3,176.png,0,23.75
176,776,EmbryonVideoClassif/Frames/V3/177.png,V3,177.png,0,23.75
177,777,EmbryonVideoClassif/Frames/V3/178.png,V3,178.png,0,23.75
178,778,EmbryonVideoClassif/Frames/V3/179.png,V3,179.png,0,23.75
179,779,EmbryonVideoClassif/Frames/V3/180.png,V3,180.png,0,23.75
180,780,EmbryonVideoClassif/Frames/V3/181.png,V3,181.png,0,23.75
181,781,EmbryonVideoClassif/Frames/V3/182.png,V3,182.png,0,23.75
182,782,EmbryonVideoClassif/Frames/V3/183.png,V3,183.png,0,23.75
183,783,EmbryonVideoClassif/Frames/V3/184.png,V3,184.png,0,23.75
184,784,EmbryonVideoClassif/Frames/V3/185.png,V3,185.png,0,23.75
185,785,EmbryonVideoClassif/Frames/V3/186.png,V3,186.png,0,23.75
186,786,EmbryonVideoClassif/Frames/V3/187.png,V3,187.png,0,23.75
187,787,EmbryonVideoClassif/Frames/V3/188.png,V3,188.png,0,23.75
188,788,EmbryonVideoClassif/Frames/V3/189.png,V3,189.png,0,23.75
189,789,EmbryonVideoClassif/Frames/V3/190.png,V3,190.png,0,23.75
190,790,EmbryonVideoClassif/Frames/V3/191.png,V3,191.png,0,23.75
191,791,EmbryonVideoClassif/Frames/V3/192.png,V3,192.png,0,23.75
192,792,EmbryonVideoClassif/Frames/V3/193.png,V3,193.png,0,23.75
193,793,EmbryonVideoClassif/Frames/V3/194.png,V3,194.png,0,23.75
194,794,EmbryonVideoClassif/Frames/V3/195.png,V3,195.png,0,23.75
195,795,EmbryonVideoClassif/Frames/V3/196.png,V3,196.png,0,23.75
196,796,EmbryonVideoClassif/Frames/V3/197.png,V3,197.png,0,23.75
197,797,EmbryonVideoClassif/Frames/V3/198.png,V3,198.png,0,23.75
198,798,EmbryonVideoClassif/Frames/V3/199.png,V3,199.png,0,23.75
199,799,EmbryonVideoClassif/Frames/V3/200.png,V3,200.png,0,23.75
200,800,EmbryonVideoClassif/Frames/V3/201.png,V3,201.png,0,23.75
201,801,EmbryonVideoClassif/Frames/V3/202.png,V3,202.png,0,23.75
202,802,EmbryonVideoClassif/Frames/V3/203.png,V3,203.png,0,23.75
203,803,EmbryonVideoClassif/Frames/V3/204.png,V3,204.png,0,23.75
204,804,EmbryonVideoClassif/Frames/V3/205.png,V3,205.png,0,23.75
205,805,EmbryonVideoClassif/Frames/V3/206.png,V3,206.png,0,23.75
206,806,EmbryonVideoClassif/Frames/V3/207.png,V3,207.png,0,23.75
207,807,EmbryonVideoClassif/Frames/V3/208.png,V3,208.png,0,23.75
208,808,EmbryonVideoClassif/Frames/V3/209.png,V3,209.png,0,23.75
209,809,EmbryonVideoClassif/Frames/V3/210.png,V3,210.png,0,23.75
210,810,EmbryonVideoClassif/Frames/V3/211.png,V3,211.png,0,23.75
211,811,EmbryonVideoClassif/Frames/V3/212.png,V3,212.png,0,23.75
212,812,EmbryonVideoClassif/Frames/V3/213.png,V3,213.png,0,23.75
213,813,EmbryonVideoClassif/Frames/V3/214.png,V3,214.png,0,23.75
214,814,EmbryonVideoClassif/Frames/V3/215.png,V3,215.png,0,23.75
215,815,EmbryonVideoClassif/Frames/V3/216.png,V3,216.png,0,23.75
216,816,EmbryonVideoClassif/Frames/V3/217.png,V3,217.png,0,23.75
217,817,EmbryonVideoClassif/Frames/V3/218.png,V3,218.png,0,23.75
218,818,EmbryonVideoClassif/Frames/V3/219.png,V3,219.png,0,23.75
219,819,EmbryonVideoClassif/Frames/V3/220.png,V3,220.png,0,23.75
220,820,EmbryonVideoClassif/Frames/V3/221.png,V3,221.png,0,23.75
221,821,EmbryonVideoClassif/Frames/V3/222.png,V3,222.png,0,23.75
222,822,EmbryonVideoClassif/Frames/V3/223.png,V3,223.png,0,23.75
223,823,EmbryonVideoClassif/Frames/V3/224.png,V3,224.png,0,23.75
224,824,EmbryonVideoClassif/Frames/V3/225.png,V3,225.png,0,23.75
225,825,EmbryonVideoClassif/Frames/V3/226.png,V3,226.png,0,23.75
226,826,EmbryonVideoClassif/Frames/V3/227.png,V3,227.png,0,23.75
227,827,EmbryonVideoClassif/Frames/V3/228.png,V3,228.png,0,23.75
228,828,EmbryonVideoClassif/Frames/V3/229.png,V3,229.png,0,23.75
229,829,EmbryonVideoClassif/Frames/V3/230.png,V3,230.png,0,23.75
230,830,EmbryonVideoClassif/Frames/V3/231.png,V3,231.png,0,23.75
231,831,EmbryonVideoClassif/Frames/V3/232.png,V3,232.png,0,23.75
232,832,EmbryonVideoClassif/Frames/V3/233.png,V3,233.png,0,23.75
233,833,EmbryonVideoClassif/Frames/V3/234.png,V3,234.png,0,23.75
234,834,EmbryonVideoClassif/Frames/V3/235.png,V3,235.png,0,23.75
235,835,EmbryonVideoClassif/Frames/V3/236.png,V3,236.png,0,23.75
236,836,EmbryonVideoClassif/Frames/V3/237.png,V3,237.png,0,23.75
237,837,EmbryonVideoClassif/Frames/V3/238.png,V3,238.png,0,23.75
238,838,EmbryonVideoClassif/Frames/V3/239.png,V3,239.png,0,23.75
239,839,EmbryonVideoClassif/Frames/V3/240.png,V3,240.png,0,23.75
240,840,EmbryonVideoClassif/Frames/V3/241.png,V3,241.png,0,23.75
241,841,EmbryonVideoClassif/Frames/V3/242.png,V3,242.png,0,23.75
242,842,EmbryonVideoClassif/Frames/V3/243.png,V3,243.png,0,23.75
243,843,EmbryonVideoClassif/Frames/V3/244.png,V3,244.png,0,23.75
244,844,EmbryonVideoClassif/Frames/V3/245.png,V3,245.png,0,23.75
245,845,EmbryonVideoClassif/Frames/V3/246.png,V3,246.png,0,23.75
246,846,EmbryonVideoClassif/Frames/V3/247.png,V3,247.png,0,23.75
247,847,EmbryonVideoClassif/Frames/V3/248.png,V3,248.png,0,23.75
248,848,EmbryonVideoClassif/Frames/V3/249.png,V3,249.png,0,23.75
249,849,EmbryonVideoClassif/Frames/V3/250.png,V3,250.png,0,23.75
250,850,EmbryonVideoClassif/Frames/V3/251.png,V3,251.png,0,23.75
251,851,EmbryonVideoClassif/Frames/V3/252.png,V3,252.png,0,23.75
252,852,EmbryonVideoClassif/Frames/V3/253.png,V3,253.png,0,23.75
253,853,EmbryonVideoClassif/Frames/V3/254.png,V3,254.png,0,23.75
254,854,EmbryonVideoClassif/Frames/V3/255.png,V3,255.png,0,23.75
255,855,EmbryonVideoClassif/Frames/V3/256.png,V3,256.png,0,23.75
256,856,EmbryonVideoClassif/Frames/V3/257.png,V3,257.png,0,23.75
257,857,EmbryonVideoClassif/Frames/V3/258.png,V3,258.png,0,23.75
258,858,EmbryonVideoClassif/Frames/V3/259.png,V3,259.png,0,23.75
259,859,EmbryonVideoClassif/Frames/V3/260.png,V3,260.png,0,23.75
260,860,EmbryonVideoClassif/Frames/V3/261.png,V3,261.png,0,23.75
261,861,EmbryonVideoClassif/Frames/V3/262.png,V3,262.png,0,23.75
262,862,EmbryonVideoClassif/Frames/V3/263.png,V3,263.png,0,23.75
263,863,EmbryonVideoClassif/Frames/V3/264.png,V3,264.png,0,23.75
264,864,EmbryonVideoClassif/Frames/V3/265.png,V3,265.png,0,23.75
265,865,EmbryonVideoClassif/Frames/V3/266.png,V3,266.png,0,23.75
266,866,EmbryonVideoClassif/Frames/V3/267.png,V3,267.png,0,23.75
267,867,EmbryonVideoClassif/Frames/V3/268.png,V3,268.png,0,23.75
268,868,EmbryonVideoClassif/Frames/V3/269.png,V3,269.png,0,23.75
269,869,EmbryonVideoClassif/Frames/V3/270.png,V3,270.png,0,23.75
270,870,EmbryonVideoClassif/Frames/V3/271.png,V3,271.png,0,23.75
271,871,EmbryonVideoClassif/Frames/V3/272.png,V3,272.png,0,23.75
272,872,EmbryonVideoClassif/Frames/V3/273.png,V3,273.png,0,23.75
273,873,EmbryonVideoClassif/Frames/V3/274.png,V3,274.png,0,23.75
274,874,EmbryonVideoClassif/Frames/V3/275.png,V3,275.png,0,23.75
275,875,EmbryonVideoClassif/Frames/V3/276.png,V3,276.png,0,23.75
276,876,EmbryonVideoClassif/Frames/V3/277.png,V3,277.png,0,23.75
277,877,EmbryonVideoClassif/Frames/V3/278.png,V3,278.png,0,23.75
278,878,EmbryonVideoClassif/Frames/V3/279.png,V3,279.png,0,23.75
279,879,EmbryonVideoClassif/Frames/V3/280.png,V3,280.png,0,23.75
280,880,EmbryonVideoClassif/Frames/V3/281.png,V3,281.png,0,23.75
281,881,EmbryonVideoClassif/Frames/V3/282.png,V3,282.png,0,23.75
282,882,EmbryonVideoClassif/Frames/V3/283.png,V3,283.png,0,23.75
283,883,EmbryonVideoClassif/Frames/V3/284.png,V3,284.png,0,23.75
284,884,EmbryonVideoClassif/Frames/V3/285.png,V3,285.png,0,23.75
285,885,EmbryonVideoClassif/Frames/V3/286.png,V3,286.png,0,23.75
286,886,EmbryonVideoClassif/Frames/V3/287.png,V3,287.png,0,23.75
287,887,EmbryonVideoClassif/Frames/V3/288.png,V3,288.png,0,23.75
288,888,EmbryonVideoClassif/Frames/V3/289.png,V3,289.png,0,23.75
289,889,EmbryonVideoClassif/Frames/V3/290.png,V3,290.png,0,23.75
290,890,EmbryonVideoClassif/Frames/V3/291.png,V3,291.png,0,23.75
291,891,EmbryonVideoClassif/Frames/V3/292.png,V3,292.png,0,23.75
292,892,EmbryonVideoClassif/Frames/V3/293.png,V3,293.png,0,23.75
293,893,EmbryonVideoClassif/Frames/V3/294.png,V3,294.png,0,23.75
294,894,EmbryonVideoClassif/Frames/V3/295.png,V3,295.png,0,23.75
295,895,EmbryonVideoClassif/Frames/V3/296.png,V3,296.png,0,23.75
296,896,EmbryonVideoClassif/Frames/V3/297.png,V3,297.png,0,23.75
297,897,EmbryonVideoClassif/Frames/V3/298.png,V3,298.png,0,23.75
298,898,EmbryonVideoClassif/Frames/V3/299.png,V3,299.png,0,23.75
299,899,EmbryonVideoClassif/Frames/V3/300.png,V3,300.png,0,23.75
300,1200,EmbryonVideoClassif/Frames/V5/1.png,V5,1.png,1,23.75
301,1201,EmbryonVideoClassif/Frames/V5/2.png,V5,2.png,1,23.75
302,1202,EmbryonVideoClassif/Frames/V5/3.png,V5,3.png,1,23.75
303,1203,EmbryonVideoClassif/Frames/V5/4.png,V5,4.png,1,23.75
304,1204,EmbryonVideoClassif/Frames/V5/5.png,V5,5.png,1,23.75
305,1205,EmbryonVideoClassif/Frames/V5/6.png,V5,6.png,1,23.75
306,1206,EmbryonVideoClassif/Frames/V5/7.png,V5,7.png,1,23.75
307,1207,EmbryonVideoClassif/Frames/V5/8.png,V5,8.png,1,23.75
308,1208,EmbryonVideoClassif/Frames/V5/9.png,V5,9.png,1,23.75
309,1209,EmbryonVideoClassif/Frames/V5/10.png,V5,10.png,1,23.75
310,1210,EmbryonVideoClassif/Frames/V5/11.png,V5,11.png,1,23.75
311,1211,EmbryonVideoClassif/Frames/V5/12.png,V5,12.png,1,23.75
312,1212,EmbryonVideoClassif/Frames/V5/13.png,V5,13.png,1,23.75
313,1213,EmbryonVideoClassif/Frames/V5/14.png,V5,14.png,1,23.75
314,1214,EmbryonVideoClassif/Frames/V5/15.png,V5,15.png,1,23.75
315,1215,EmbryonVideoClassif/Frames/V5/16.png,V5,16.png,1,23.75
316,1216,EmbryonVideoClassif/Frames/V5/17.png,V5,17.png,1,23.75
317,1217,EmbryonVideoClassif/Frames/V5/18.png,V5,18.png,1,23.75
318,1218,EmbryonVideoClassif/Frames/V5/19.png,V5,19.png,1,23.75
319,1219,EmbryonVideoClassif/Frames/V5/20.png,V5,20.png,1,23.75
320,1220,EmbryonVideoClassif/Frames/V5/21.png,V5,21.png,1,23.75
321,1221,EmbryonVideoClassif/Frames/V5/22.png,V5,22.png,1,23.75
322,1222,EmbryonVideoClassif/Frames/V5/23.png,V5,23.png,1,23.75
323,1223,EmbryonVideoClassif/Frames/V5/24.png,V5,24.png,1,23.75
324,1224,EmbryonVideoClassif/Frames/V5/25.png,V5,25.png,1,23.75
325,1225,EmbryonVideoClassif/Frames/V5/26.png,V5,26.png,1,23.75
326,1226,EmbryonVideoClassif/Frames/V5/27.png,V5,27.png,1,23.75
327,1227,EmbryonVideoClassif/Frames/V5/28.png,V5,28.png,1,23.75
328,1228,EmbryonVideoClassif/Frames/V5/29.png,V5,29.png,1,23.75
329,1229,EmbryonVideoClassif/Frames/V5/30.png,V5,30.png,1,23.75
330,1230,EmbryonVideoClassif/Frames/V5/31.png,V5,31.png,1,23.75
331,1231,EmbryonVideoClassif/Frames/V5/32.png,V5,32.png,1,23.75
332,1232,EmbryonVideoClassif/Frames/V5/33.png,V5,33.png,1,23.75
333,1233,EmbryonVideoClassif/Frames/V5/34.png,V5,34.png,1,23.75
334,1234,EmbryonVideoClassif/Frames/V5/35.png,V5,35.png,1,23.75
335,1235,EmbryonVideoClassif/Frames/V5/36.png,V5,36.png,1,23.75
336,1236,EmbryonVideoClassif/Frames/V5/37.png,V5,37.png,1,23.75
337,1237,EmbryonVideoClassif/Frames/V5/38.png,V5,38.png,1,23.75
338,1238,EmbryonVideoClassif/Frames/V5/39.png,V5,39.png,1,23.75
339,1239,EmbryonVideoClassif/Frames/V5/40.png,V5,40.png,1,23.75
340,1240,EmbryonVideoClassif/Frames/V5/41.png,V5,41.png,1,23.75
341,1241,EmbryonVideoClassif/Frames/V5/42.png,V5,42.png,1,23.75
342,1242,EmbryonVideoClassif/Frames/V5/43.png,V5,43.png,1,23.75
343,1243,EmbryonVideoClassif/Frames/V5/44.png,V5,44.png,1,23.75
344,1244,EmbryonVideoClassif/Frames/V5/45.png,V5,45.png,1,23.75
345,1245,EmbryonVideoClassif/Frames/V5/46.png,V5,46.png,1,23.75
346,1246,EmbryonVideoClassif/Frames/V5/47.png,V5,47.png,1,23.75
